MD1 	 MD2	 DMP 	 DM3 	 Br(h-->e-nu) 	 Br(h-->mu-nu) 	 Br(h-->tau-nu) 	 Br(h-->W-h1) 	 Br(W-->e-nu) 	Br(W-->mu-nu) 	 Br(W-->tau-nu)
9.122916e+01 	1.931620e+02 	3.043416e+01 	7.149864e+01 	1.117346e-01 	1.117276e-01 	1.098502e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.316195e+01 	7.160341e+01 	2.446198e+01 	2.397947e+01 	1.121185e-01 	1.121072e-01 	1.091487e-01 	0.000000e+00 	1.108598e-01 	1.108595e-01 	1.107785e-01 
8.439239e+02 	9.313999e+02 	4.894271e+01 	3.853330e+01 	1.113236e-01 	1.113212e-01 	1.106035e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.981547e+01 	1.168413e+02 	7.517678e+01 	2.184909e+01 	1.111981e-01 	1.111885e-01 	1.108808e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.188191e+02 	5.629302e+02 	1.369553e+01 	3.041559e+01 	1.142578e-01 	1.142230e-01 	1.052335e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.289534e+01 	1.264953e+02 	1.549953e+01 	4.810046e+01 	1.135789e-01 	1.135516e-01 	1.064724e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.822239e+02 	7.658694e+02 	8.592786e+01 	9.771760e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.832329e+01 	1.323328e+02 	2.205203e+01 	2.195746e+01 	1.123223e-01 	1.123088e-01 	1.087647e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.776586e+02 	9.944486e+02 	5.456857e+01 	6.222136e+01 	1.112722e-01 	1.112704e-01 	1.106994e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.034722e+02 	4.217104e+02 	9.682286e+01 	2.141536e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.002294e+02 	2.543000e+02 	7.260148e+01 	8.146919e+01 	1.111763e-01 	1.111754e-01 	1.108838e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.354721e+01 	1.568839e+02 	9.996763e+01 	4.336906e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.472792e+01 	1.262358e+02 	9.445016e+01 	1.705775e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.521960e+02 	7.644758e+02 	1.339219e+01 	9.888758e+01 	1.144010e-01 	1.143646e-01 	1.049750e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.958014e+01 	9.479133e+01 	1.043749e+01 	3.477371e+01 	1.165212e-01 	1.164608e-01 	1.012259e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.079349e+02 	4.733008e+02 	3.982821e+01 	2.553771e+01 	1.114561e-01 	1.114523e-01 	1.103597e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.032624e+02 	2.224760e+02 	4.624576e+01 	7.296778e+01 	1.113606e-01 	1.113578e-01 	1.105451e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.951643e+02 	3.499240e+02 	7.569931e+01 	7.906037e+01 	1.111788e-01 	1.111716e-01 	1.109075e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.740111e+02 	1.129484e+03 	7.886446e+01 	7.660812e+01 	1.111275e-01 	1.111229e-01 	1.110342e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.031043e+01 	1.440565e+02 	3.715859e+01 	9.658752e+01 	1.115676e-01 	1.115625e-01 	1.101649e-01 	0.000000e+00 	1.104242e-01 	1.104239e-01 	1.103433e-01 
1.363973e+02 	1.976749e+02 	2.186029e+01 	3.941733e+01 	1.123413e-01 	1.123275e-01 	1.087271e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.681265e+02 	3.183148e+02 	1.131317e+01 	3.887506e+01 	1.157131e-01 	1.156619e-01 	1.026395e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.590954e+02 	1.893787e+02 	1.345699e+01 	1.682632e+01 	1.143733e-01 	1.143372e-01 	1.050324e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.496138e+01 	7.079699e+01 	2.792288e+01 	1.791274e+01 	1.118797e-01 	1.118712e-01 	1.095883e-01 	0.000000e+00 	1.111037e-01 	1.111034e-01 	1.110222e-01 
6.088042e+02 	7.077646e+02 	7.213073e+01 	2.682962e+01 	1.111736e-01 	1.111727e-01 	1.108808e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.821536e+02 	3.127521e+02 	1.431662e+01 	1.628185e+01 	1.139926e-01 	1.139607e-01 	1.057144e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.634099e+01 	9.428491e+01 	1.926145e+01 	5.868247e+01 	1.127557e-01 	1.127374e-01 	1.079836e-01 	0.000000e+00 	1.099010e-01 	1.099006e-01 	1.098204e-01 
4.373844e+01 	1.063924e+02 	3.121386e+01 	3.144011e+01 	1.117105e-01 	1.117038e-01 	1.098986e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.686296e+01 	7.627328e+01 	2.477909e+01 	2.463124e+01 	1.120872e-01 	1.120764e-01 	1.092052e-01 	0.000000e+00 	1.111167e-01 	1.111164e-01 	1.110352e-01 
2.625430e+02 	2.931181e+02 	1.779829e+01 	1.277681e+01 	1.129735e-01 	1.129528e-01 	1.075644e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.937836e+02 	2.989875e+02 	9.321412e+01 	1.198969e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.138011e+02 	1.860876e+02 	2.121738e+01 	5.106910e+01 	1.124193e-01 	1.124047e-01 	1.085848e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.073803e+01 	1.085818e+02 	7.494048e+01 	2.290332e+01 	1.112104e-01 	1.111990e-01 	1.108607e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.230020e+02 	5.600041e+02 	9.309369e+01 	4.390833e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.721709e+01 	1.153778e+02 	1.714415e+01 	6.101660e+01 	1.131387e-01 	1.131162e-01 	1.072767e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.119681e+01 	8.950737e+01 	3.671145e+01 	4.159911e+01 	1.115755e-01 	1.115704e-01 	1.101504e-01 	0.000000e+00 	1.104703e-01 	1.104700e-01 	1.103893e-01 
7.768851e+02 	8.483397e+02 	4.103048e+01 	3.042413e+01 	1.114326e-01 	1.114289e-01 	1.104004e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.835726e+01 	1.140639e+02 	2.482545e+01 	1.088115e+01 	1.120631e-01 	1.120524e-01 	1.092432e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.203321e+01 	1.646306e+02 	6.576074e+01 	3.683661e+01 	1.112108e-01 	1.112096e-01 	1.108238e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.380967e+01 	2.344067e+02 	7.985345e+01 	7.074362e+01 	1.112037e-01 	1.111927e-01 	1.107989e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.448175e+02 	2.895045e+02 	1.374065e+01 	3.094633e+01 	1.142390e-01 	1.142044e-01 	1.052712e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.178141e+02 	2.781265e+02 	4.034938e+01 	1.996303e+01 	1.114478e-01 	1.114441e-01 	1.103786e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.533792e+02 	7.212031e+02 	5.514960e+01 	1.267432e+01 	1.112683e-01 	1.112665e-01 	1.107082e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.101916e+02 	6.535883e+02 	8.651571e+01 	5.688097e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.889298e+02 	3.671034e+02 	5.873852e+01 	1.943501e+01 	1.112449e-01 	1.112433e-01 	1.107561e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.065578e+01 	7.026712e+01 	2.551897e+01 	1.409237e+01 	1.120269e-01 	1.120166e-01 	1.093158e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.893836e+02 	9.400228e+02 	1.480196e+01 	3.583723e+01 	1.138046e-01 	1.137747e-01 	1.060484e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.500217e+02 	4.139246e+02 	8.059059e+01 	8.331232e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999997e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.239870e+01 	1.678888e+02 	6.453038e+01 	5.095971e+01 	1.112182e-01 	1.112170e-01 	1.108103e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.328319e+01 	2.077792e+02 	7.955888e+01 	7.493710e+01 	1.111370e-01 	1.111328e-01 	1.109364e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.152306e+01 	5.379461e+01 	2.432788e+01 	1.794367e+01 	1.121697e-01 	1.121579e-01 	1.090589e-01 	0.000000e+00 	1.097510e-01 	1.097506e-01 	1.096705e-01 
9.427542e+01 	1.535628e+02 	2.277737e+01 	3.651005e+01 	1.122446e-01 	1.122319e-01 	1.089074e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.521065e+01 	1.726412e+02 	2.543744e+01 	6.199309e+01 	1.120160e-01 	1.120059e-01 	1.093297e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.711937e+02 	7.666291e+02 	8.237886e+01 	1.305655e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.863959e+02 	3.449803e+02 	4.174916e+01 	1.683528e+01 	1.114223e-01 	1.114188e-01 	1.104248e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.473295e+01 	4.383323e+01 	1.668833e+01 	1.241195e+01 	1.133009e-01 	1.132766e-01 	1.069927e-01 	0.000000e+00 	1.094534e-01 	1.094530e-01 	1.093731e-01 
2.201244e+01 	1.234742e+02 	4.091428e+01 	6.054744e+01 	1.114608e-01 	1.114570e-01 	1.103622e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.329025e+02 	2.705440e+02 	1.118500e+01 	2.645642e+01 	1.158185e-01 	1.157662e-01 	1.024536e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.142376e+01 	1.294969e+02 	1.820069e+01 	1.987242e+01 	1.128964e-01 	1.128766e-01 	1.077117e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.512164e+02 	2.901121e+02 	2.007374e+01 	1.882196e+01 	1.125715e-01 	1.125552e-01 	1.083005e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.825795e+01 	1.363965e+02 	7.978143e+01 	1.835716e+01 	1.111526e-01 	1.111485e-01 	1.109031e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.584868e+02 	4.418249e+02 	1.035108e+01 	7.298704e+01 	1.165968e-01 	1.165354e-01 	1.010801e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.390131e+02 	2.058112e+02 	4.671980e+01 	2.007829e+01 	1.113534e-01 	1.113507e-01 	1.105572e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.151635e+02 	8.388503e+02 	3.128436e+01 	9.240241e+01 	1.116927e-01 	1.116861e-01 	1.099166e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.008306e+01 	8.571858e+01 	3.796786e+01 	1.766765e+01 	1.115138e-01 	1.115094e-01 	1.102640e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.654992e+01 	1.311636e+02 	7.186123e+01 	1.275244e+01 	1.111832e-01 	1.111822e-01 	1.108710e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.602610e+02 	3.031502e+02 	2.459601e+01 	1.829319e+01 	1.120752e-01 	1.120645e-01 	1.092135e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.953938e+01 	6.343726e+01 	1.381335e+01 	1.008453e+01 	1.142244e-01 	1.141900e-01 	1.053108e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.691358e+01 	1.318254e+02 	3.360527e+01 	2.130655e+01 	1.116182e-01 	1.116126e-01 	1.100670e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.370192e+01 	1.074777e+02 	2.793551e+01 	3.584028e+01 	1.118651e-01 	1.118566e-01 	1.096125e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.375309e+01 	1.598282e+02 	5.207798e+01 	6.399716e+01 	1.113049e-01 	1.113028e-01 	1.106507e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.928295e+01 	1.296166e+02 	2.847009e+01 	8.186360e+01 	1.118596e-01 	1.118512e-01 	1.096265e-01 	0.000000e+00 	1.107203e-01 	1.107199e-01 	1.106391e-01 
4.313254e+01 	1.507537e+02 	3.841045e+01 	6.921076e+01 	1.114978e-01 	1.114935e-01 	1.102929e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.939659e+02 	4.676655e+02 	2.732650e+01 	4.637312e+01 	1.118855e-01 	1.118768e-01 	1.095622e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.524196e+02 	8.333401e+02 	6.800125e+01 	1.291922e+01 	1.111924e-01 	1.111913e-01 	1.108475e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.239940e+02 	1.620668e+02 	2.463265e+01 	1.344017e+01 	1.120752e-01 	1.120644e-01 	1.092181e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.588527e+01 	1.123446e+02 	1.143994e+01 	8.501940e+01 	1.156850e-01 	1.156340e-01 	1.027192e-01 	0.000000e+00 	1.093761e-01 	1.093757e-01 	1.092958e-01 
6.603591e+01 	1.719807e+02 	1.053870e+01 	9.540609e+01 	1.164146e-01 	1.163554e-01 	1.014106e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.956934e+02 	3.322226e+02 	1.649785e+01 	2.003133e+01 	1.132802e-01 	1.132562e-01 	1.070047e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.739955e+02 	5.243364e+02 	2.337763e+01 	2.696326e+01 	1.121799e-01 	1.121679e-01 	1.090172e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.624930e+02 	1.032807e+03 	3.030829e+01 	4.000525e+01 	1.117326e-01 	1.117256e-01 	1.098411e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.630055e+02 	4.398658e+02 	5.380077e+01 	2.305953e+01 	1.112801e-01 	1.112782e-01 	1.106892e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.132327e+01 	1.183852e+02 	1.344464e+01 	3.361725e+01 	1.143850e-01 	1.143488e-01 	1.050168e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.285148e+02 	7.723959e+02 	1.002130e+01 	3.385981e+01 	1.169576e-01 	1.168920e-01 	1.004448e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.535619e+01 	1.645099e+02 	1.827718e+01 	8.087656e+01 	1.128848e-01 	1.128651e-01 	1.077353e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.557140e+02 	4.387635e+02 	4.757399e+01 	3.547548e+01 	1.113405e-01 	1.113379e-01 	1.105763e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.939039e+02 	2.523099e+02 	1.715079e+01 	4.125521e+01 	1.131187e-01 	1.130964e-01 	1.073012e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.053947e+01 	1.684008e+02 	9.130990e+01 	2.655142e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.938752e+02 	3.245524e+02 	4.929482e+01 	8.138240e+01 	1.113233e-01 	1.113209e-01 	1.106118e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.739188e+01 	1.309449e+02 	2.156952e+01 	7.198350e+01 	1.123909e-01 	1.123767e-01 	1.086444e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.069235e+02 	1.923608e+02 	6.560534e+01 	1.983191e+01 	1.112091e-01 	1.112079e-01 	1.108265e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.091815e+02 	4.952380e+02 	5.450659e+01 	3.154988e+01 	1.112742e-01 	1.112724e-01 	1.106996e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.032379e+02 	2.916718e+02 	6.569582e+01 	2.273806e+01 	1.112066e-01 	1.112054e-01 	1.108287e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.158839e+02 	8.878733e+02 	2.339768e+01 	4.859164e+01 	1.121769e-01 	1.121651e-01 	1.090198e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.200013e+01 	9.479129e+01 	2.747318e+01 	5.531798e+01 	1.119406e-01 	1.119313e-01 	1.094792e-01 	0.000000e+00 	1.099936e-01 	1.099933e-01 	1.099130e-01 
5.097987e+01 	1.076405e+02 	4.222043e+01 	1.444017e+01 	1.114237e-01 	1.114203e-01 	1.104300e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.238765e+02 	7.861123e+02 	4.900669e+01 	1.322913e+01 	1.113232e-01 	1.113208e-01 	1.106050e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.437491e+02 	2.555322e+02 	8.595638e+01 	2.582675e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.052810e+02 	3.106035e+02 	2.103567e+01 	8.428683e+01 	1.124396e-01 	1.124248e-01 	1.085437e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.069445e+01 	5.387949e+01 	1.016174e+01 	1.302330e+01 	1.168286e-01 	1.167646e-01 	1.006929e-01 	0.000000e+00 	1.108585e-01 	1.108582e-01 	1.107772e-01 
1.696455e+01 	1.220605e+02 	9.085730e+01 	1.423863e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.784911e+01 	8.595190e+01 	2.091013e+01 	1.719265e+01 	1.124681e-01 	1.124529e-01 	1.085009e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.549945e+01 	1.362969e+02 	1.791478e+01 	5.288264e+01 	1.129575e-01 	1.129371e-01 	1.076024e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.809383e+02 	3.272744e+02 	2.524487e+01 	2.109122e+01 	1.120247e-01 	1.120144e-01 	1.093066e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.249201e+01 	9.444042e+01 	1.856696e+01 	5.338145e+01 	1.128594e-01 	1.128400e-01 	1.077908e-01 	0.000000e+00 	1.104938e-01 	1.104935e-01 	1.104128e-01 
3.163859e+01 	9.575120e+01 	3.754462e+01 	2.656799e+01 	1.115225e-01 	1.115180e-01 	1.102478e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.471201e+01 	1.274279e+02 	6.347717e+01 	3.923876e+01 	1.112306e-01 	1.112293e-01 	1.107850e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.392708e+02 	1.771791e+02 	2.685654e+01 	1.105173e+01 	1.119173e-01 	1.119083e-01 	1.095093e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.322307e+02 	7.840387e+02 	3.707816e+01 	1.472979e+01 	1.115141e-01 	1.115096e-01 	1.102487e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.750202e+02 	6.236255e+02 	3.140146e+01 	1.720387e+01 	1.116885e-01 	1.116820e-01 	1.099255e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.161923e+01 	1.318826e+02 	6.746785e+01 	4.279554e+01 	1.112108e-01 	1.112096e-01 	1.108190e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.750861e+02 	7.506914e+02 	1.046365e+01 	6.514165e+01 	1.164795e-01 	1.164195e-01 	1.012831e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.120082e+02 	1.575639e+02 	2.347364e+01 	2.208209e+01 	1.121759e-01 	1.121640e-01 	1.090329e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.660194e+01 	7.922467e+01 	2.549131e+01 	1.713142e+01 	1.120243e-01 	1.120141e-01 	1.093195e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.346721e+01 	9.982308e+01 	3.043144e+01 	1.592443e+01 	1.117399e-01 	1.117329e-01 	1.098431e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.487300e+01 	9.622593e+01 	5.651329e+01 	2.483964e+01 	1.112839e-01 	1.112820e-01 	1.106859e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.595616e+01 	1.335326e+02 	1.172243e+01 	9.585397e+01 	1.154352e-01 	1.153872e-01 	1.031520e-01 	0.000000e+00 	1.104652e-01 	1.104649e-01 	1.103842e-01 
6.941536e+02 	8.211260e+02 	4.701258e+01 	7.995976e+01 	1.113457e-01 	1.113431e-01 	1.105632e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.326625e+02 	1.741361e+02 	1.035055e+01 	3.112304e+01 	1.166007e-01 	1.165393e-01 	1.010788e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.867637e+01 	1.261256e+02 	6.376423e+01 	3.368504e+01 	1.112274e-01 	1.112261e-01 	1.107917e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.863587e+02 	2.892860e+02 	2.413746e+01 	7.878984e+01 	1.121144e-01 	1.121032e-01 	1.091432e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.898045e+02 	9.806943e+02 	7.894221e+01 	1.194757e+01 	1.111249e-01 	1.111204e-01 	1.110471e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.703280e+02 	5.674276e+02 	1.047961e+01 	8.662002e+01 	1.164641e-01 	1.164043e-01 	1.013118e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.262368e+02 	2.024579e+02 	6.545035e+01 	1.077073e+01 	1.112093e-01 	1.112081e-01 	1.108257e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.801757e+02 	8.303503e+02 	1.094424e+01 	3.923034e+01 	1.160230e-01 	1.159683e-01 	1.020864e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.026567e+01 	7.045370e+01 	4.923494e+01 	1.095309e+01 	1.113606e-01 	1.113579e-01 	1.105443e-01 	0.000000e+00 	1.109565e-01 	1.109562e-01 	1.108751e-01 
9.637095e+01 	1.604473e+02 	3.901804e+01 	2.505827e+01 	1.114773e-01 	1.114732e-01 	1.103278e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.188879e+01 	5.836918e+01 	1.130358e+01 	2.517682e+01 	1.157662e-01 	1.157144e-01 	1.025683e-01 	0.000000e+00 	1.099971e-01 	1.099968e-01 	1.099165e-01 
1.745868e+02 	2.215077e+02 	1.749216e+01 	2.942870e+01 	1.130411e-01 	1.130197e-01 	1.074434e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.876891e+02 	2.913140e+02 	2.214155e+01 	8.148333e+01 	1.123083e-01 	1.122949e-01 	1.087859e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.630929e+01 	1.914199e+02 	8.757712e+01 	5.753352e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.615060e+02 	1.064886e+03 	5.461265e+01 	4.876709e+01 	1.112717e-01 	1.112699e-01 	1.106999e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.978013e+01 	1.299425e+02 	5.135989e+01 	2.880245e+01 	1.113102e-01 	1.113081e-01 	1.106407e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.816102e+02 	2.096439e+02 	1.528952e+01 	1.274419e+01 	1.136391e-01 	1.136112e-01 	1.063560e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.231156e+02 	9.751553e+02 	1.070845e+01 	4.133120e+01 	1.162390e-01 	1.161819e-01 	1.017048e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.718223e+02 	4.029545e+02 	2.060242e+01 	1.052981e+01 	1.124954e-01 	1.124799e-01 	1.084380e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.375169e+02 	4.689439e+02 	1.258852e+01 	1.883849e+01 	1.148331e-01 	1.147918e-01 	1.042027e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.519309e+02 	3.128003e+02 	4.665488e+01 	1.421451e+01 	1.113523e-01 	1.113495e-01 	1.105562e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.486846e+02 	9.619982e+02 	1.658779e+01 	9.672576e+01 	1.132545e-01 	1.132307e-01 	1.070463e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.034013e+01 	3.883195e+01 	1.168274e+01 	1.680909e+01 	1.155585e-01 	1.155089e-01 	1.029559e-01 	0.000000e+00 	1.081278e-01 	1.081274e-01 	1.080485e-01 
