MD1 	 MD2	 DMP 	 DM3 	 Br(h2->e+e-h1) 	 Br(h2->mu+mu-h1) 	 Br(h2->tau+tau-h1) 	 Br(h2->n+n-h1) 	 Br(h2->Zh1) 	 Br(Z->e+e-) 	 Br(Z->mu+mu-) 	 Br(Z->tau+tau-) 	 Br(Z->n+n-)
6.361477e+01 	1.305208e+02 	5.001808e+01 	1.688798e+01 	3.441304e-02 	3.441234e-02 	3.419277e-02 	6.802696e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.226864e+02 	7.321263e+02 	1.388730e+01 	9.555262e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.376453e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.484319e+02 	7.952668e+02 	2.747899e+01 	1.935590e+01 	3.384214e-02 	3.384099e-02 	3.348677e-02 	6.689843e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.744010e+01 	1.568662e+02 	4.628696e+01 	2.313915e+01 	3.411277e-02 	3.411210e-02 	3.390412e-02 	6.743340e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.489997e+02 	2.925705e+02 	7.306985e+01 	7.050098e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.956056e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.704690e+02 	2.738110e+02 	1.357499e+01 	8.976695e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.472233e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.140309e+01 	6.796562e+01 	1.540834e+01 	4.115419e+01 	1.797910e-02 	1.797868e-02 	1.784176e-02 	3.554070e-02 	0.000000e+00 	3.415210e-02 	3.415183e-02 	3.407522e-02 	6.751115e-02 
8.189708e+01 	1.791950e+02 	4.477356e+01 	5.252440e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.732703e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.655884e+01 	8.797915e+01 	4.149967e+01 	2.992064e+01 	3.211517e-02 	3.211459e-02 	3.192840e-02 	6.348457e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.926136e+02 	2.870573e+02 	7.344595e+01 	2.099780e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.553668e+02 	3.881286e+02 	1.296310e+01 	1.979877e+01 	2.933094e-02 	2.932916e-02 	2.879121e-02 	5.798078e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.576912e+02 	2.327897e+02 	5.970316e+01 	1.539533e+01 	3.444818e-02 	3.444757e-02 	3.425826e-02 	6.809644e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.911771e+01 	1.416859e+02 	4.398047e+01 	1.858768e+01 	3.431569e-02 	3.431493e-02 	3.407553e-02 	6.783452e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.454752e+02 	7.398404e+02 	9.747043e+01 	9.689478e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.274972e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.165710e+02 	3.560647e+02 	1.620233e+01 	2.329138e+01 	2.970061e-02 	2.969931e-02 	2.929732e-02 	5.871153e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.963286e+01 	1.179477e+02 	2.134427e+01 	1.697062e+01 	3.324454e-02 	3.324300e-02 	3.277433e-02 	6.571708e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.140149e+02 	2.287553e+02 	1.502557e+01 	9.971479e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.117168e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.015468e+01 	1.088409e+02 	6.664757e+01 	2.203864e+01 	3.427337e-02 	3.426874e-02 	3.408478e-02 	6.775087e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.499306e+02 	7.076248e+02 	2.678469e+01 	3.090950e+01 	3.158784e-02 	3.158704e-02 	3.133983e-02 	6.244215e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.901410e+02 	9.313380e+02 	1.892294e+01 	2.227410e+01 	3.149405e-02 	3.149276e-02 	3.109331e-02 	6.225677e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.954839e+01 	1.530169e+02 	4.144777e+01 	2.202078e+01 	3.405154e-02 	3.405080e-02 	3.381734e-02 	6.731236e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.537356e+02 	9.908763e+02 	1.327779e+01 	2.386289e+01 	2.773966e-02 	2.773831e-02 	2.732419e-02 	5.483517e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.089632e+01 	1.251002e+02 	2.046631e+01 	4.373755e+01 	2.409511e-02 	2.409459e-02 	2.393253e-02 	4.763069e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.792034e+02 	5.385107e+02 	1.775326e+01 	4.155402e+01 	2.494375e-02 	2.494314e-02 	2.475502e-02 	4.930826e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.146930e+01 	7.591904e+01 	2.087122e+01 	4.357852e+01 	2.037758e-02 	2.037717e-02 	2.024435e-02 	4.028196e-02 	0.000000e+00 	3.427276e-02 	3.427249e-02 	3.419561e-02 	6.774967e-02 
3.199857e+01 	1.616704e+02 	7.321920e+01 	5.645261e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.959829e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.279375e+02 	2.372148e+02 	4.541659e+01 	6.386072e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.873054e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.346661e+02 	1.993039e+02 	5.268272e+01 	1.195513e+01 	3.452833e-02 	3.452758e-02 	3.429581e-02 	6.825486e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.149526e+01 	1.736125e+02 	5.018553e+01 	4.193173e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.423038e+01 	8.416181e+01 	3.591013e+01 	3.402130e+01 	2.983441e-02 	2.983387e-02 	2.965667e-02 	5.897603e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.879050e+01 	5.432981e+01 	1.096194e+01 	2.457737e+01 	2.173176e-02 	2.173069e-02 	2.139924e-02 	4.295888e-02 	0.000000e+00 	3.405999e-02 	3.405972e-02 	3.398331e-02 	6.732906e-02 
2.862301e+02 	3.666971e+02 	3.213456e+01 	4.833243e+01 	3.021943e-02 	3.021894e-02 	3.006910e-02 	5.973712e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.962048e+02 	1.022447e+03 	1.326277e+01 	1.297971e+01 	3.334157e-02 	3.333857e-02 	3.243818e-02 	6.590890e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.949156e+02 	2.245735e+02 	1.680077e+01 	1.285720e+01 	3.407773e-02 	3.407528e-02 	3.333486e-02 	6.736416e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.045841e+01 	1.535444e+02 	4.013620e+01 	4.294982e+01 	3.172051e-02 	3.171579e-02 	3.152619e-02 	6.270442e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.306840e+01 	8.822085e+01 	4.150477e+01 	2.364768e+01 	3.341177e-02 	3.341110e-02 	3.319401e-02 	6.604769e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.354067e+01 	9.683451e+01 	4.382421e+01 	1.946963e+01 	3.412294e-02 	3.412220e-02 	3.389076e-02 	6.745350e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.944593e+01 	7.086803e+01 	2.842410e+01 	1.299800e+01 	3.440743e-02 	3.440609e-02 	3.398707e-02 	6.801586e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.002571e+02 	7.646236e+02 	4.185870e+01 	2.250779e+01 	3.419078e-02 	3.419003e-02 	3.395857e-02 	6.758762e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.060253e+02 	2.532125e+02 	3.397930e+01 	1.320794e+01 	3.461125e-02 	3.461010e-02 	3.425232e-02 	6.841879e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.680437e+02 	6.967300e+02 	8.856462e+01 	4.012169e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.997920e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.733243e+02 	1.040085e+03 	2.100898e+01 	4.575124e+01 	2.619487e-02 	2.619433e-02 	2.602530e-02 	5.178144e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.067575e+01 	1.266834e+02 	1.168996e+01 	5.431772e+01 	1.666904e-02 	1.666869e-02 	1.656052e-02 	3.295099e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.108817e+01 	8.577814e+01 	1.148674e+01 	5.320324e+01 	1.501422e-02 	1.501392e-02 	1.491566e-02 	2.967979e-02 	0.000000e+00 	3.428510e-02 	3.428482e-02 	3.420791e-02 	6.777405e-02 
4.803223e+02 	6.300981e+02 	5.756485e+01 	9.221102e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.862584e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.619223e+01 	1.555301e+02 	8.115392e+01 	5.818395e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.955820e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.243071e+01 	4.653339e+01 	1.250440e+01 	2.159828e+01 	2.373824e-02 	2.373703e-02 	2.335765e-02 	4.692525e-02 	0.000000e+00 	3.379370e-02 	3.379343e-02 	3.371763e-02 	6.680267e-02 
1.456015e+02 	2.467852e+02 	4.604900e+01 	5.513471e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.869990e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.831731e+01 	1.951878e+02 	9.096666e+01 	8.590387e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.467638e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.021765e+02 	8.480938e+02 	3.405831e+01 	1.185906e+01 	3.469062e-02 	3.468942e-02 	3.431565e-02 	6.857569e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.327895e+02 	2.489727e+02 	3.203452e+01 	8.414868e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.615396e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.462979e+01 	6.597066e+01 	1.850191e+01 	1.283896e+01 	3.380078e-02 	3.379863e-02 	3.314467e-02 	6.681663e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.316966e+01 	1.342073e+02 	7.015499e+01 	5.088269e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.940821e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.430111e+01 	9.862365e+01 	1.397055e+01 	4.035198e+01 	2.027963e-02 	2.027909e-02 	2.011010e-02 	4.008834e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.485607e+02 	4.155820e+02 	3.437916e+01 	3.264216e+01 	3.266845e-02 	3.266778e-02 	3.245817e-02 	6.457831e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.454537e+01 	9.473320e+01 	2.874364e+01 	5.144419e+01 	2.334102e-02 	2.334065e-02 	2.322316e-02 	4.614003e-02 	0.000000e+00 	3.439664e-02 	3.439637e-02 	3.431921e-02 	6.799455e-02 
7.228518e+01 	9.357229e+01 	1.048118e+01 	1.080593e+01 	3.318661e-02 	3.318222e-02 	3.186923e-02 	6.560257e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.313347e+02 	4.168905e+02 	3.658127e+01 	4.897455e+01 	3.158602e-02 	3.158220e-02 	3.141014e-02 	6.243858e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.652852e+01 	1.521621e+02 	1.508117e+01 	9.055237e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.254532e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.697989e+02 	2.397720e+02 	5.720432e+01 	1.276876e+01 	3.449070e-02 	3.449003e-02 	3.428128e-02 	6.818048e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.204565e+01 	1.173877e+02 	1.807556e+01 	8.726646e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.340294e-01 	3.425638e-02 	3.425611e-02 	3.417927e-02 	6.771729e-02 
4.391970e+02 	4.698300e+02 	1.224322e+01 	1.838978e+01 	2.962612e-02 	2.962408e-02 	2.901484e-02 	5.856427e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.971650e+02 	4.007647e+02 	2.164369e+01 	8.195607e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.213367e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.305406e+02 	2.442662e+02 	1.474012e+01 	9.898544e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.140085e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.360085e+02 	2.353590e+02 	8.342473e+01 	1.592584e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999644e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.912501e+02 	4.413156e+02 	9.128920e+01 	5.877627e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.990733e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.055584e+02 	1.016041e+03 	8.859783e+01 	2.188443e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999743e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.032711e+02 	2.479622e+02 	2.593531e+01 	1.875575e+01 	3.368874e-02 	3.368752e-02 	3.331035e-02 	6.659519e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.381369e+02 	2.077295e+02 	3.907735e+01 	3.051532e+01 	3.322087e-02 	3.322022e-02 	3.301783e-02 	6.567033e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.831295e+01 	1.275226e+02 	1.395003e+01 	7.525965e+01 	1.593505e-02 	1.593339e-02 	1.585561e-02 	3.150007e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.787122e+01 	9.832620e+01 	2.263641e+01 	1.781857e+01 	3.305813e-02 	3.305675e-02 	3.263111e-02 	6.534860e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.872300e+01 	1.354252e+02 	3.869888e+01 	2.800331e+01 	3.318394e-02 	3.318326e-02 	3.297053e-02 	6.559730e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.140070e+01 	8.706745e+01 	1.070557e+01 	4.496118e+01 	1.648045e-02 	1.648004e-02 	1.634830e-02 	3.257821e-02 	0.000000e+00 	3.438749e-02 	3.438721e-02 	3.431007e-02 	6.797645e-02 
3.055868e+01 	1.127775e+02 	6.740816e+01 	1.481065e+01 	3.441845e-02 	3.441792e-02 	3.425224e-02 	6.803765e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.782151e+02 	6.205518e+02 	5.177316e+01 	9.056353e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.864789e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.070515e+02 	1.341107e+02 	1.524343e+01 	1.181579e+01 	3.413632e-02 	3.413343e-02 	3.326339e-02 	6.747995e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.772525e+02 	6.564855e+02 	4.339563e+01 	3.583738e+01 	3.344602e-02 	3.344545e-02 	3.327549e-02 	6.611536e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.871234e+02 	4.118817e+02 	7.583209e+01 	4.892616e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.991578e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.718041e+01 	4.943029e+01 	1.268203e+01 	1.956786e+01 	2.600518e-02 	2.600368e-02 	2.553857e-02 	5.140649e-02 	0.000000e+00 	3.395373e-02 	3.395346e-02 	3.387729e-02 	6.711901e-02 
8.612981e+02 	9.222270e+02 	1.154348e+01 	4.938544e+01 	1.892855e-02 	1.892810e-02 	1.879034e-02 	3.741755e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.301530e+01 	1.073934e+02 	4.472802e+01 	1.965005e+01 	3.418035e-02 	3.417961e-02 	3.395171e-02 	6.756698e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.337599e+02 	2.091109e+02 	1.201810e+01 	6.333289e+01 	1.667738e-02 	1.667709e-02 	1.658590e-02 	3.296750e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.302043e+02 	1.041077e+03 	8.870721e+01 	2.216563e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999735e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.922824e+02 	5.955389e+02 	3.335536e+01 	6.990116e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.682045e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.146678e+01 	9.667122e+01 	5.034770e+01 	1.485674e+01 	3.444625e-02 	3.444555e-02 	3.422075e-02 	6.809264e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.090624e+02 	1.357394e+02 	1.264707e+01 	1.402994e+01 	3.210123e-02 	3.209845e-02 	3.125907e-02 	6.345703e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.356628e+02 	2.236126e+02 	4.299381e+01 	4.495602e+01 	3.267315e-02 	3.266973e-02 	3.252654e-02 	6.458759e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.464140e+01 	1.734410e+02 	1.339400e+01 	9.540558e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	3.771919e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.475115e+02 	2.840068e+02 	1.197962e+01 	2.451573e+01 	2.602941e-02 	2.602810e-02 	2.562876e-02 	5.145439e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.294658e+01 	1.511365e+02 	1.453731e+01 	7.365256e+01 	1.720834e-02 	1.720642e-02 	1.711899e-02 	3.401707e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.498167e+02 	4.878642e+02 	1.923905e+01 	1.880850e+01 	3.266523e-02 	3.266371e-02 	3.219462e-02 	6.457194e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.383663e+01 	3.894044e+01 	1.406164e+01 	1.104217e+01 	3.305925e-02 	3.305625e-02 	3.213927e-02 	6.535082e-02 	0.000000e+00 	3.368174e-02 	3.368147e-02 	3.360592e-02 	6.658135e-02 
1.679829e+02 	2.500929e+02 	3.274792e+01 	4.936206e+01 	3.000979e-02 	3.000931e-02 	2.986541e-02 	5.932271e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.266598e+02 	6.368979e+02 	7.563339e+01 	3.460474e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.997046e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.182832e+01 	9.785238e+01 	2.485805e+01 	4.116600e+01 	2.559311e-02 	2.559260e-02 	2.542812e-02 	5.059193e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.271833e+02 	2.092582e+02 	1.195741e+01 	7.011755e+01 	1.599499e-02 	1.599473e-02 	1.591796e-02 	3.161855e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.172317e+02 	5.452512e+02 	6.930537e+01 	5.871417e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.981568e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.337896e+01 	5.464594e+01 	1.008537e+01 	1.118161e+01 	3.204783e-02 	3.204365e-02 	3.078610e-02 	6.335147e-02 	0.000000e+00 	3.437873e-02 	3.437845e-02 	3.430133e-02 	6.795914e-02 
2.635878e+01 	9.465713e+01 	1.759849e+01 	5.069986e+01 	1.919919e-02 	1.919881e-02 	1.908084e-02 	3.795254e-02 	0.000000e+00 	3.440103e-02 	3.440076e-02 	3.432359e-02 	6.800323e-02 
1.253219e+01 	8.188465e+01 	5.884913e+01 	1.050333e+01 	3.451268e-02 	3.451203e-02 	3.430516e-02 	6.822392e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.698537e+01 	1.960513e+02 	8.534755e+01 	3.371840e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.996985e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.238850e+02 	6.047065e+02 	3.976936e+01 	4.105208e+01 	3.270463e-02 	3.270410e-02 	3.254309e-02 	6.464983e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.465284e+01 	6.776291e+01 	1.015061e+01 	1.295947e+01 	3.070900e-02 	3.070555e-02 	2.967010e-02 	6.070490e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.176608e+01 	9.500617e+01 	1.785825e+01 	4.538183e+01 	2.083634e-02 	2.083590e-02 	2.069456e-02 	4.118884e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.702800e+01 	9.541895e+01 	5.605600e+01 	1.233495e+01 	3.449598e-02 	3.449531e-02 	3.428362e-02 	6.819092e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.125203e+02 	3.599011e+02 	1.616935e+01 	3.121155e+01 	2.668377e-02 	2.668289e-02 	2.640843e-02 	5.274790e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.209538e+02 	9.302401e+02 	9.489018e+01 	1.439615e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999965e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.950100e+02 	3.269117e+02 	9.824184e+01 	3.365994e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998992e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.434038e+01 	6.673414e+01 	3.180319e+01 	1.059057e+01 	3.470578e-02 	3.470447e-02 	3.429965e-02 	6.860561e-02 	0.000000e+00 	3.440766e-02 	3.440738e-02 	3.433020e-02 	6.801633e-02 
4.284800e+02 	5.350976e+02 	8.475111e+01 	2.186656e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999581e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.416885e+02 	3.437069e+02 	1.554260e+01 	8.647581e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	5.748680e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.977252e+01 	1.123713e+02 	2.142121e+01 	3.117758e+01 	2.814585e-02 	2.814506e-02 	2.789842e-02 	5.563809e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.044405e+01 	7.339737e+01 	3.665516e+01 	2.629815e+01 	3.162967e-02 	3.162903e-02 	3.141736e-02 	6.252487e-02 	0.000000e+00 	3.438084e-02 	3.438056e-02 	3.430344e-02 	6.796331e-02 
2.335171e+02 	2.943151e+02 	4.635547e+01 	1.444249e+01 	3.451637e-02 	3.451557e-02 	3.426393e-02 	6.823123e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.607905e+01 	6.458356e+01 	2.038462e+01 	2.811989e+01 	2.618933e-02 	2.618856e-02 	2.594189e-02 	5.177050e-02 	0.000000e+00 	3.425856e-02 	3.425829e-02 	3.418144e-02 	6.772160e-02 
1.393028e+02 	2.367817e+02 	1.851152e+01 	7.896730e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.610341e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.218958e+01 	9.349599e+01 	1.013562e+01 	2.117079e+01 	2.494657e-02 	2.494496e-02 	2.445512e-02 	4.931384e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.125375e+02 	3.122628e+02 	1.271795e+01 	8.700734e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.504559e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
