MD1 	 MD2	 DMP 	 DM2 	 Br(h+->e+nu) 	 Br(h+->mu+nu) 	 Br(h+->tau+nu) 	 Br(h+->W-h1) 	 Br(W-->e+nu) 	Br(W-->mu+nu) 	 Br(W-->tau+nu)
5.737966e+02 	6.658629e+02 	5.282377e+01 	3.924249e+01 	1.112873e-01 	1.112853e-01 	1.106733e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.409667e+01 	9.236244e+01 	4.420325e+01 	1.406252e+01 	1.113984e-01 	1.113952e-01 	1.104776e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.994448e+01 	1.454538e+02 	2.973901e+01 	1.577031e+01 	1.117648e-01 	1.117575e-01 	1.097936e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.596568e+01 	8.007982e+01 	3.050794e+01 	3.360621e+01 	1.117695e-01 	1.117622e-01 	1.097931e-01 	0.000000e+00 	1.105355e-01 	1.105352e-01 	1.104545e-01 
1.166186e+02 	2.395365e+02 	3.845302e+01 	8.446479e+01 	1.114882e-01 	1.114840e-01 	1.103067e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.895613e+02 	2.523643e+02 	3.702355e+01 	2.577951e+01 	1.115186e-01 	1.115141e-01 	1.102474e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.856192e+01 	1.243264e+02 	6.085274e+01 	2.491176e+01 	1.112413e-01 	1.112399e-01 	1.107676e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.470862e+01 	9.476804e+01 	1.783549e+01 	2.222394e+01 	1.129766e-01 	1.129559e-01 	1.075689e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.096674e+01 	1.526554e+02 	6.192508e+01 	7.976355e+01 	1.112515e-01 	1.112500e-01 	1.107421e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.804906e+02 	2.440439e+02 	4.127215e+01 	2.228114e+01 	1.114318e-01 	1.114282e-01 	1.104095e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.676648e+02 	4.700768e+02 	1.887782e+01 	8.353425e+01 	1.127639e-01 	1.127455e-01 	1.079457e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.592466e+02 	4.268963e+02 	5.521758e+01 	1.243215e+01 	1.112690e-01 	1.112672e-01 	1.107100e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.203433e+01 	1.032112e+02 	6.675764e+01 	2.441925e+01 	1.112219e-01 	1.112206e-01 	1.107947e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.708065e+02 	2.124379e+02 	2.241739e+01 	1.921402e+01 	1.122788e-01 	1.122657e-01 	1.088408e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.468800e+02 	4.654650e+02 	7.869950e+01 	3.988556e+01 	1.111765e-01 	1.111682e-01 	1.109041e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.587118e+02 	7.309051e+02 	2.553828e+01 	4.665506e+01 	1.120012e-01 	1.119912e-01 	1.093454e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.311091e+01 	5.792494e+01 	2.173939e+01 	1.307464e+01 	1.123872e-01 	1.123730e-01 	1.086549e-01 	0.000000e+00 	1.107250e-01 	1.107246e-01 	1.106438e-01 
4.639466e+02 	5.007719e+02 	1.457216e+01 	2.225315e+01 	1.138914e-01 	1.138606e-01 	1.058945e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.643413e+02 	2.614683e+02 	3.364431e+01 	6.348269e+01 	1.116127e-01 	1.116071e-01 	1.100732e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.858149e+01 	9.722197e+01 	5.124590e+01 	1.739458e+01 	1.113180e-01 	1.113157e-01 	1.106261e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.876054e+02 	2.559767e+02 	5.210942e+01 	1.626185e+01 	1.112962e-01 	1.112942e-01 	1.106624e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.856443e+01 	1.214269e+02 	7.330671e+01 	2.955581e+01 	1.112125e-01 	1.112016e-01 	1.108637e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.547691e+01 	5.930658e+01 	1.025181e+01 	3.357786e+01 	1.167798e-01 	1.167162e-01 	1.007931e-01 	0.000000e+00 	1.092680e-01 	1.092676e-01 	1.091878e-01 
5.564188e+01 	1.642451e+02 	9.643570e+01 	1.216756e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.069196e+01 	4.625498e+01 	1.521263e+01 	2.035039e+01 	1.137727e-01 	1.137432e-01 	1.061450e-01 	0.000000e+00 	1.088870e-01 	1.088867e-01 	1.088071e-01 
2.317755e+01 	1.372970e+02 	7.000079e+01 	4.411863e+01 	1.111974e-01 	1.111964e-01 	1.108423e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.109892e+01 	1.274301e+02 	8.335800e+01 	2.297313e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.140457e+01 	8.959933e+01 	4.609170e+01 	3.210307e+01 	1.113970e-01 	1.113939e-01 	1.104781e-01 	0.000000e+00 	1.109115e-01 	1.109112e-01 	1.108302e-01 
1.132607e+02 	2.402884e+02 	9.015565e+01 	3.687207e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.329160e+01 	1.358056e+02 	1.179898e+01 	3.071501e+01 	1.153500e-01 	1.153030e-01 	1.032901e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.359384e+02 	7.605670e+02 	9.956800e+01 	2.506060e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.989058e+02 	5.430443e+02 	1.989063e+01 	2.424793e+01 	1.125972e-01 	1.125806e-01 	1.082495e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.840526e+01 	5.422627e+01 	1.370417e+01 	1.211683e+01 	1.142854e-01 	1.142503e-01 	1.052049e-01 	0.000000e+00 	1.108172e-01 	1.108168e-01 	1.107359e-01 
1.106385e+02 	1.698641e+02 	2.917916e+01 	3.004644e+01 	1.117907e-01 	1.117831e-01 	1.097451e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.437043e+01 	1.361231e+02 	6.762426e+01 	3.412840e+01 	1.112055e-01 	1.112044e-01 	1.108314e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.448268e+01 	8.053674e+01 	4.954741e+01 	1.650665e+01 	1.113485e-01 	1.113459e-01 	1.105680e-01 	0.000000e+00 	1.111283e-01 	1.111279e-01 	1.110468e-01 
2.418788e+01 	7.814884e+01 	3.663919e+01 	1.732177e+01 	1.115506e-01 	1.115458e-01 	1.101963e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.097462e+01 	1.212994e+02 	2.595896e+01 	8.436583e+01 	1.120457e-01 	1.120353e-01 	1.092866e-01 	0.000000e+00 	1.098040e-01 	1.098037e-01 	1.097235e-01 
1.455873e+01 	1.002983e+02 	6.435930e+01 	2.138027e+01 	1.112325e-01 	1.112312e-01 	1.107778e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.159230e+02 	2.051270e+02 	5.632872e+01 	3.287526e+01 	1.112642e-01 	1.112624e-01 	1.107245e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.100941e+01 	1.143957e+02 	9.208412e+01 	1.130215e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.165647e+01 	1.695766e+02 	3.450242e+01 	4.341774e+01 	1.115893e-01 	1.115840e-01 	1.101199e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.525571e+01 	1.252738e+02 	4.394069e+01 	4.607738e+01 	1.114018e-01 	1.113985e-01 	1.104713e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.017648e+01 	1.667435e+02 	7.855045e+01 	5.801659e+01 	1.111879e-01 	1.111781e-01 	1.108887e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.107843e+01 	8.088962e+01 	5.939991e+01 	1.041128e+01 	1.112681e-01 	1.112664e-01 	1.107125e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.403029e+01 	1.348740e+02 	5.106044e+01 	5.978323e+01 	1.113225e-01 	1.113202e-01 	1.106174e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.669801e+02 	8.999296e+02 	1.147668e+01 	2.147278e+01 	1.155817e-01 	1.155320e-01 	1.028668e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.237695e+01 	5.185112e+01 	1.901901e+01 	2.045516e+01 	1.128202e-01 	1.128012e-01 	1.078691e-01 	0.000000e+00 	1.094966e-01 	1.094963e-01 	1.094163e-01 
2.136923e+02 	3.653186e+02 	7.613594e+01 	7.549033e+01 	1.111756e-01 	1.111687e-01 	1.109106e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.753508e+02 	3.160079e+02 	1.216329e+01 	2.849379e+01 	1.150972e-01 	1.150530e-01 	1.037337e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.388521e+02 	1.001960e+03 	5.250941e+01 	1.059828e+01 	1.112891e-01 	1.112871e-01 	1.106675e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.836498e+01 	6.327885e+01 	2.783495e+01 	1.707891e+01 	1.118966e-01 	1.118879e-01 	1.095584e-01 	0.000000e+00 	1.106067e-01 	1.106064e-01 	1.105256e-01 
8.284626e+02 	8.568060e+02 	1.608670e+01 	1.225663e+01 	1.133907e-01 	1.133655e-01 	1.067986e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.245428e+01 	1.347585e+02 	2.980697e+01 	7.249721e+01 	1.117767e-01 	1.117693e-01 	1.097773e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.925662e+01 	2.166037e+02 	6.550310e+01 	8.184402e+01 	1.112115e-01 	1.112103e-01 	1.108226e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.390880e+02 	2.398593e+02 	4.304159e+01 	5.772972e+01 	1.114038e-01 	1.114005e-01 	1.104632e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.800701e+02 	5.756429e+02 	6.979745e+01 	2.577536e+01 	1.111849e-01 	1.111839e-01 	1.108630e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.730554e+01 	9.384214e+01 	3.889623e+01 	3.764037e+01 	1.115077e-01 	1.115033e-01 	1.102757e-01 	0.000000e+00 	1.110061e-01 	1.110058e-01 	1.109247e-01 
1.069739e+01 	6.070413e+01 	1.082940e+01 	3.917735e+01 	1.162561e-01 	1.161986e-01 	1.017242e-01 	0.000000e+00 	1.088800e-01 	1.088797e-01 	1.088001e-01 
1.900449e+01 	9.532133e+01 	2.338177e+01 	5.293506e+01 	1.122233e-01 	1.122109e-01 	1.089573e-01 	0.000000e+00 	1.104202e-01 	1.104199e-01 	1.103392e-01 
8.130722e+02 	9.371921e+02 	5.888779e+01 	6.523214e+01 	1.112418e-01 	1.112403e-01 	1.107565e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.060134e+02 	2.559829e+02 	2.094519e+01 	2.902427e+01 	1.124513e-01 	1.124364e-01 	1.085222e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.818823e+02 	2.482053e+02 	4.465481e+01 	2.166815e+01 	1.113792e-01 	1.113762e-01 	1.105076e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.079075e+01 	1.037604e+02 	1.665345e+01 	6.631621e+01 	1.132843e-01 	1.132603e-01 	1.070179e-01 	0.000000e+00 	1.102040e-01 	1.102037e-01 	1.101232e-01 
8.406487e+02 	8.843810e+02 	3.149561e+01 	1.223666e+01 	1.116841e-01 	1.116777e-01 	1.099317e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.054655e+01 	1.117438e+02 	2.962231e+01 	3.157494e+01 	1.117769e-01 	1.117695e-01 	1.097748e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.918704e+01 	1.671522e+02 	6.912999e+01 	1.883518e+01 	1.111933e-01 	1.111922e-01 	1.108551e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.793657e+01 	1.192842e+02 	3.823864e+01 	1.310895e+01 	1.114964e-01 	1.114921e-01 	1.102939e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.563268e+02 	1.022257e+03 	8.639898e+01 	7.953074e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.839475e+01 	1.401999e+02 	8.479630e+01 	1.700888e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.553776e+02 	9.912806e+02 	7.738619e+01 	5.851681e+01 	1.111614e-01 	1.111554e-01 	1.109185e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.353583e+02 	3.225512e+02 	2.129341e+01 	6.589958e+01 	1.124067e-01 	1.123922e-01 	1.086035e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.361994e+02 	9.225832e+02 	1.351729e+01 	7.286652e+01 	1.143401e-01 	1.143044e-01 	1.050832e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.042258e+02 	1.575751e+02 	3.583499e+01 	1.751429e+01 	1.115512e-01 	1.115463e-01 	1.101900e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.477686e+02 	4.126766e+02 	7.380542e+01 	9.110256e+01 	1.111902e-01 	1.111822e-01 	1.108954e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.582954e+02 	5.424843e+02 	2.729689e+01 	5.689203e+01 	1.118869e-01 	1.118782e-01 	1.095588e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.985415e+01 	1.749149e+02 	9.840653e+01 	5.665426e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.443227e+02 	2.054754e+02 	2.942010e+01 	3.173262e+01 	1.117778e-01 	1.117703e-01 	1.097676e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.192440e+02 	4.550407e+02 	2.513342e+01 	1.066332e+01 	1.120321e-01 	1.120218e-01 	1.092907e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.739007e+02 	4.331267e+02 	4.548093e+01 	1.374506e+01 	1.113661e-01 	1.113633e-01 	1.105282e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.542409e+02 	5.068705e+02 	1.011107e+01 	4.251858e+01 	1.168565e-01 	1.167920e-01 	1.006239e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.113459e+02 	1.794479e+02 	5.327859e+01 	1.482339e+01 	1.112881e-01 	1.112861e-01 	1.106801e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.717776e+01 	9.060108e+01 	3.480603e+01 	3.861729e+01 	1.116114e-01 	1.116059e-01 	1.100844e-01 	0.000000e+00 	1.108445e-01 	1.108442e-01 	1.107632e-01 
1.209565e+01 	5.079026e+01 	2.366036e+01 	1.503425e+01 	1.122257e-01 	1.122132e-01 	1.089560e-01 	0.000000e+00 	1.097620e-01 	1.097617e-01 	1.096815e-01 
2.681040e+01 	7.128749e+01 	1.763644e+01 	2.684065e+01 	1.130387e-01 	1.130173e-01 	1.074620e-01 	0.000000e+00 	1.108596e-01 	1.108592e-01 	1.107783e-01 
2.822807e+02 	4.267507e+02 	6.298614e+01 	8.148385e+01 	1.112198e-01 	1.112185e-01 	1.108027e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.728215e+01 	1.354561e+02 	1.035955e+01 	6.781440e+01 	1.165991e-01 	1.165378e-01 	1.010878e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.133728e+01 	5.818845e+01 	1.158761e+01 	3.526357e+01 	1.156146e-01 	1.155644e-01 	1.028535e-01 	0.000000e+00 	1.089712e-01 	1.089709e-01 	1.088913e-01 
6.660815e+02 	6.967065e+02 	1.029091e+01 	2.033405e+01 	1.166591e-01 	1.165970e-01 	1.009679e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.318295e+01 	1.593437e+02 	7.025074e+01 	4.591001e+01 	1.111912e-01 	1.111902e-01 	1.108572e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.271644e+02 	2.482472e+02 	1.011996e+01 	1.096288e+01 	1.168482e-01 	1.167839e-01 	1.006418e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.077995e+01 	5.088477e+01 	1.245329e+01 	2.765153e+01 	1.150343e-01 	1.149908e-01 	1.038847e-01 	0.000000e+00 	1.088291e-01 	1.088288e-01 	1.087493e-01 
8.824167e+02 	9.395611e+02 	2.945616e+01 	2.768825e+01 	1.117713e-01 	1.117639e-01 	1.097697e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.085870e+02 	3.048149e+02 	4.276514e+01 	5.346268e+01 	1.114066e-01 	1.114034e-01 	1.104556e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.989469e+01 	1.003506e+02 	1.257698e+01 	3.787892e+01 	1.148541e-01 	1.148126e-01 	1.041794e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.812512e+01 	6.500045e+01 	2.909044e+01 	1.778489e+01 	1.118302e-01 	1.118222e-01 	1.096809e-01 	0.000000e+00 	1.106509e-01 	1.106506e-01 	1.105698e-01 
1.676077e+02 	2.048483e+02 	2.259896e+01 	1.464162e+01 	1.122598e-01 	1.122469e-01 	1.088759e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.285554e+01 	9.169518e+01 	5.486532e+01 	2.397433e+01 	1.113000e-01 	1.112979e-01 	1.106558e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.299085e+01 	1.505423e+02 	5.346403e+01 	3.408746e+01 	1.112897e-01 	1.112877e-01 	1.106786e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.333056e+01 	1.219515e+02 	2.000920e+01 	5.861176e+01 	1.125959e-01 	1.125794e-01 	1.082670e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.092968e+02 	2.070030e+02 	8.664961e+01 	1.105657e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.786674e+01 	4.832037e+01 	1.155548e+01 	1.889815e+01 	1.155848e-01 	1.155351e-01 	1.028937e-01 	0.000000e+00 	1.095374e-01 	1.095371e-01 	1.094570e-01 
3.639576e+02 	4.326748e+02 	1.953230e+01 	4.918490e+01 	1.126537e-01 	1.126365e-01 	1.081475e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.713279e+02 	2.285155e+02 	2.987065e+01 	2.731693e+01 	1.117562e-01 	1.117490e-01 	1.098066e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.659841e+01 	7.207614e+01 	2.132762e+01 	3.415012e+01 	1.124547e-01 	1.124398e-01 	1.085337e-01 	0.000000e+00 	1.100558e-01 	1.100555e-01 	1.099751e-01 
2.785449e+02 	3.175694e+02 	1.503665e+01 	2.398784e+01 	1.137235e-01 	1.136946e-01 	1.062008e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.046869e+02 	1.930255e+02 	4.617461e+01 	4.216405e+01 	1.113614e-01 	1.113586e-01 	1.105435e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.463434e+01 	1.374607e+02 	5.349886e+01 	1.932746e+01 	1.112892e-01 	1.112872e-01 	1.106794e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.022172e+02 	4.233955e+02 	7.274858e+01 	4.842977e+01 	1.111724e-01 	1.111715e-01 	1.108864e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.333062e+02 	2.667205e+02 	2.335385e+01 	1.006043e+01 	1.121839e-01 	1.121719e-01 	1.090137e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.026269e+02 	9.267788e+02 	1.299466e+01 	1.115722e+01 	1.146039e-01 	1.145652e-01 	1.046095e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.505116e+01 	8.709859e+01 	2.551644e+01 	2.653099e+01 	1.120235e-01 	1.120133e-01 	1.093212e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.124120e+01 	7.625006e+01 	1.007252e+01 	5.493634e+01 	1.170227e-01 	1.169562e-01 	1.003797e-01 	0.000000e+00 	1.088849e-01 	1.088845e-01 	1.088050e-01 
4.424541e+02 	4.877491e+02 	1.130533e+01 	3.398973e+01 	1.157182e-01 	1.156670e-01 	1.026279e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.264332e+01 	1.415076e+02 	6.431575e+01 	2.454848e+01 	1.112193e-01 	1.112180e-01 	1.108084e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.934501e+01 	6.414377e+01 	1.522548e+01 	2.957327e+01 	1.137097e-01 	1.136810e-01 	1.062480e-01 	0.000000e+00 	1.099629e-01 	1.099626e-01 	1.098822e-01 
6.491183e+01 	1.265193e+02 	2.310430e+01 	3.850312e+01 	1.122156e-01 	1.122033e-01 	1.089631e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.228487e+01 	1.048483e+02 	1.011762e+01 	2.244581e+01 	1.168576e-01 	1.167932e-01 	1.006328e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.144497e+02 	2.258943e+02 	1.168558e+01 	9.975907e+01 	1.154305e-01 	1.153825e-01 	1.031458e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.104178e+01 	8.297159e+01 	1.042394e+01 	1.150587e+01 	1.165315e-01 	1.164709e-01 	1.012059e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.579776e+02 	6.743374e+02 	4.943627e+01 	6.692353e+01 	1.113192e-01 	1.113169e-01 	1.106138e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.017383e+02 	1.429969e+02 	2.488735e+01 	1.637129e+01 	1.120563e-01 	1.120457e-01 	1.092543e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.513468e+01 	7.096127e+01 	2.542243e+01 	3.040416e+01 	1.120639e-01 	1.120533e-01 	1.092515e-01 	0.000000e+00 	1.101632e-01 	1.101628e-01 	1.100824e-01 
2.048821e+02 	3.148819e+02 	1.675219e+01 	9.324763e+01 	1.132157e-01 	1.131924e-01 	1.071243e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.545058e+02 	3.303668e+02 	6.036114e+01 	1.549987e+01 	1.112351e-01 	1.112337e-01 	1.107750e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.823692e+02 	5.902832e+02 	1.907025e+01 	8.884376e+01 	1.127297e-01 	1.127117e-01 	1.080068e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.399021e+02 	2.926996e+02 	8.573779e+01 	6.705975e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.922293e+01 	1.074123e+02 	4.255163e+01 	1.563780e+01 	1.114187e-01 	1.114153e-01 	1.104394e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.040511e+02 	1.504640e+02 	2.697175e+01 	1.944118e+01 	1.119117e-01 	1.119028e-01 	1.095213e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.314049e+02 	1.967750e+02 	1.790485e+01 	4.746526e+01 	1.129539e-01 	1.129334e-01 	1.076044e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.998838e+02 	6.124198e+02 	2.793311e+01 	8.460292e+01 	1.118503e-01 	1.118420e-01 	1.096261e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.350334e+02 	2.077851e+02 	4.603440e+01 	2.671727e+01 	1.113620e-01 	1.113592e-01 	1.105412e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.539311e+01 	4.297813e+01 	1.570557e+01 	1.187946e+01 	1.135735e-01 	1.135462e-01 	1.064980e-01 	0.000000e+00 	1.094140e-01 	1.094137e-01 	1.093338e-01 
1.638361e+01 	1.309863e+02 	6.177105e+01 	5.283163e+01 	1.112462e-01 	1.112446e-01 	1.107546e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.283468e+02 	3.413884e+02 	8.957459e+01 	2.346705e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.932086e+01 	1.801539e+02 	8.203708e+01 	5.879599e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.152966e+01 	2.046415e+02 	4.725170e+01 	8.586014e+01 	1.113505e-01 	1.113479e-01 	1.105651e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.953456e+01 	7.159191e+01 	2.642640e+01 	1.563095e+01 	1.119652e-01 	1.119557e-01 	1.094297e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.228196e+01 	1.927345e+02 	7.840094e+01 	7.205161e+01 	1.111634e-01 	1.111569e-01 	1.109153e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.829386e+01 	1.566568e+02 	5.322296e+01 	3.514004e+01 	1.112912e-01 	1.112892e-01 	1.106757e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
